"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut"
"Les Abrets en Dauphiné";"Mater";"ce.0381526c@ac-grenoble.fr";"38490";"Ecole maternelle Les Dauphins";"Isère";"149 Rue Jules Ferry";"Public"
"Anthon";"Elem";"ce.0381543w@ac-grenoble.fr";"38280";"Ecole primaire Albert Ober";"Isère";"1 Montée De La Barre";"Public"
"Claix";"Elem";"ce.0381556k@ac-grenoble.fr";"38640";"Ecole primaire privée Saint Pierre";"Isère";"1 Rue Aimé Serres";"Privé"
"Seyssins";"Mater";"ce.0381559n@ac-grenoble.fr";"38180";"Ecole maternelle Le Priou";"Isère";"1  Rue Des Moissons";"Public"
"Villard-de-Lans";"Mater";"ce.0381567x@ac-grenoble.fr";"38250";"Ecole maternelle Les Lèches";"Isère";"Avenue Pietri";"Public"
"Chamrousse";"Elem";"ce.0381575f@ac-grenoble.fr";"38410";"Ecole primaire Roche Beranger";"Isère";"205 Rue Des Pensées";"Public"
"Saint-Clair-de-la-Tour";"Mater";"ce.0381585s@ac-grenoble.fr";"38110";"Ecole maternelle du canal";"Isère";"2 Place De La Mairie";"Public"
"Voreppe";"Elem";"ce.0381586t@ac-grenoble.fr";"38340";"Ecole primaire Jean Achard";"Isère";"280 Rue Jean Moulin";"Public"
"Dolomieu";"Elem";"ce.0381596d@ac-grenoble.fr";"38110";"Ecole primaire privée Les Forges";"Isère";"95 Rue Des Forges";"Privé"
"Laval-en-Belledonne";"Elem";"ce.0381610u@ac-grenoble.fr";"38190";"Ecole primaire Le Bourg";"Isère";"Le Village";"Public"
"Domarin";"Mater";"ce.0381644f@ac-grenoble.fr";"38300";"Ecole maternelle";"Isère";"9 Avenue De La Ferronnière";"Public"
"Gières";"Elem";"ce.0381672l@ac-grenoble.fr";"38610";"Ecole primaire privée Don Bosco";"Isère";"19 Rue De La Plaine, Bp 13";"Privé"
"Grenoble";"Elem";"ce.0381690f@ac-grenoble.fr";"38100";"Ecole primaire privée Sainte Marie des Charmilles";"Isère";"15 Rue Montesquieu";"Privé"
"Fontanil-Cornillon";"Mater";"ce.0381772v@ac-grenoble.fr";"38120";"Ecole maternelle Le Rocher";"Isère";"7 Rue Des Ecoles";"Public"
"Seyssinet-Pariset";"Mater";"ce.0381857m@ac-grenoble.fr";"38170";"Ecole maternelle Chartreuse";"Isère";"2 Rue De Cartale";"Public"
"Voiron";"Elem";"ce.0381889x@ac-grenoble.fr";"38500";"Ecole primaire Jean Moulin";"Isère";"Rue Salvador Allende";"Public"
"Froges";"Mater";"ce.0381918d@ac-grenoble.fr";"38190";"Ecole maternelle Hélène Fredet";"Isère";"957 Boulevard Langevin";"Public"
"Monestier-de-Clermont";"Elem";"ce.0381923j@ac-grenoble.fr";"38650";"Ecole primaire";"Isère";"14 Chemin Des Chambons";"Public"
"Beaucroissant";"Elem";"ce.0381928p@ac-grenoble.fr";"38140";"Ecole primaire";"Isère";"115 Place De La Mairie";"Public"
"Le Bourg-d'Oisans";"Elem";"ce.0381931t@ac-grenoble.fr";"38520";"Ecole primaire Le Marronnier";"Isère";"2 Rue De La Fare";"Public"
"Saint-Martin-le-Vinoux";"Elem";"ce.0381932u@ac-grenoble.fr";"38950";"Ecole primaire Simone Veil";"Isère";"10 Place De La Mairie";"Public"
"Heyrieux";"Elem";"ce.0381962b@ac-grenoble.fr";"38540";"Ecole primaire privée";"Isère";"3 Avenue Rozier";"Privé"
"Saint-Maurice-l'Exil";"Mater";"ce.0382007a@ac-grenoble.fr";"38550";"Ecole maternelle Port Vieux";"Isère";"21 Place Pierre Et Marie Curie";"Public"
"Eybens";"Mater";"ce.0382010d@ac-grenoble.fr";"38320";"Ecole maternelle Maisons Neuves";"Isère";"14 Place Des Coulmes";"Public"
"Roussillon";"Mater";"ce.0382013g@ac-grenoble.fr";"38150";"Ecole maternelle Henri Wallon";"Isère";"8 Rue Fernand Léger";"Public"
"Le Cheylas";"Elem";"ce.0382018m@ac-grenoble.fr";"38570";"Ecole primaire Chartreuse";"Isère";"47 Rue De La Poste";"Public"
"Le Pont-de-Claix";"Mater";"ce.0382057e@ac-grenoble.fr";"38800";"Ecole maternelle Saint Exupéry";"Isère";"40 Avenue Victor Hugo";"Public"
"Meylan";"Elem";"ce.0382060h@ac-grenoble.fr";"38240";"Ecole primaire Grand Pré - Buclos";"Isère";"7 Bis Avenue Du Vercors";"Public"
"Varacieux";"Elem";"ce.0382067r@ac-grenoble.fr";"38470";"Ecole primaire";"Isère";"Le Village";"Public"
"Saint-Etienne-de-Saint-Geoirs";"Elem";"ce.0382071v@ac-grenoble.fr";"38590";"Ecole primaire";"Isère";"25 Avenue Marathon";"Public"
"Septème";"Elem";"ce.0382073x@ac-grenoble.fr";"38780";"Ecole primaire Claudius Moussier";"Isère";"20 Place Cecillon Du Perrier, Le Village";"Public"
"Livet-et-Gavet";"Elem";"ce.0382074y@ac-grenoble.fr";"38220";"Ecole primaire Rioupéroux";"Isère";"29 Route Des Alpes";"Public"
"Biviers";"Mater";"ce.0382134n@ac-grenoble.fr";"38330";"Ecole maternelle";"Isère";"591 Chemin Du Boeuf";"Public"
"Grenoble";"Elem";"ce.0382140v@ac-grenoble.fr";"38100";"Ecole primaire Le Lac";"Isère";"109 Bis Galerie De L Arlequin";"Public"
"Echirolles";"Mater";"ce.0382141w@ac-grenoble.fr";"38130";"Ecole maternelle Elsa Triolet";"Isère";"Allée Du Gatinais";"Public"
"Saint-Quentin-Fallavier";"Elem";"ce.0382162u@ac-grenoble.fr";"38070";"Ecole primaire Les Tilleuls";"Isère";"19 Rue Du Lac";"Public"
"Saint-Siméon-de-Bressieux";"Elem";"ce.0382163v@ac-grenoble.fr";"38870";"Ecole primaire";"Isère";"34 Rue Du Carroussel";"Public"
"Bourgoin-Jallieu";"Elem";"ce.0382180n@ac-grenoble.fr";"38300";"Ecole primaire Jean Rostand";"Isère";"28 Rue Buffon";"Public"
"Chasse-sur-Rhône";"Mater";"ce.0382181p@ac-grenoble.fr";"38670";"Ecole maternelle Le Château";"Isère";"52 Rue Wagner";"Public"
"Bonson";"Elem";"ce.0421790t@ac-lyon.fr";"42160";"Ecole primaire Jules Verne";"Loire";"1 Place J. Verne";"Public"
"Saint-Romain-le-Puy";"Elem";"ce.0421792v@ac-lyon.fr";"42610";"Ecole élémentaire Jean Monnet";"Loire";"14 Rue Emile Reymond";"Public"
"Saint-Etienne";"Elem";"ce.0421845c@ac-lyon.fr";"42000";"Ecole élémentaire Soleil";"Loire";"10  Rue De Monteil";"Public"
"Cherier";"Elem";"ce.0421847e@ac-lyon.fr";"42430";"Ecole primaire Les Moulins";"Loire";"Le Bourg";"Public"
"Saint-Médard-en-Forez";"Elem";"ce.0421848f@ac-lyon.fr";"42330";"Ecole primaire Les Clés de demain";"Loire";"31 Rue De L'École, Au Bourg";"Public"
"Neulise";"Elem";"ce.0421860u@ac-lyon.fr";"42590";"Ecole primaire Bourg";"Loire";"Chemin Vieux";"Public"
"Saint-Martin-d'Estréaux";"Elem";"ce.0421914c@ac-lyon.fr";"42620";"Ecole primaire rue du commerce";"Loire";"Rue Du Commerce";"Public"
"Montrond-les-Bains";"Elem";"ce.0421924n@ac-lyon.fr";"42210";"Ecole élémentaire Les Sources";"Loire";"198 Boulevard Du Château";"Public"
"Bully";"Elem";"ce.0421927s@ac-lyon.fr";"42260";"Ecole primaire du Bourg";"Loire";"7 Route Du Port, Les Aulmes";"Public"
"Roanne";"Elem";"ce.0421937c@ac-lyon.fr";"42300";"Ecole primaire Mâtel";"Loire";"142 Rue De Charlieu";"Public"
"Saint-Etienne";"Elem";"ce.0421951t@ac-lyon.fr";"42100";"Ecole primaire Jules Ferry";"Loire";"1  Rue Alexandre Pourcel";"Public"
"Saint-Etienne";"Elem";"ce.0421952u@ac-lyon.fr";"42000";"Ecole élémentaire Chavanelle";"Loire";"16 Rue Marcellin Allard";"Public"
"L'Horme";"Elem";"ce.0421962e@ac-lyon.fr";"42152";"Ecole primaire Marcel Pagnol";"Loire";"13 Rue Langard";"Public"
"Le Coteau";"Elem";"ce.0421969m@ac-lyon.fr";"42120";"Ecole élémentaire Centre";"Loire";"Place Lucien Neuwirth";"Public"
"Riorges";"Elem";"ce.0421970n@ac-lyon.fr";"42153";"Ecole élémentaire Le Pontet";"Loire";"331 Rue Aristide Briand";"Public"
"Saint-Etienne";"Elem";"ce.0421990k@ac-lyon.fr";"42000";"Ecole élémentaire Montaud";"Loire";"2 Place Vittone";"Public"
"Cuzieu";"Elem";"ce.0422003z@ac-lyon.fr";"42330";"Ecole primaire Bourg";"Loire";"87 Route De Rivas, Au Bourg";"Public"
"Saint-Chamond";"Elem";"ce.0422020t@ac-lyon.fr";"42400";"Ecole élémentaire Verlaine";"Loire";"4 Rue Aristide Briand";"Public"
"L'Etrat";"Elem";"ce.0422068v@ac-lyon.fr";"42580";"Ecole primaire privée Saint Joseph";"Loire";"22 Rue De Verdun";"Privé"
"Roanne";"Elem";"ce.0422088s@ac-lyon.fr";"42300";"Ecole primaire privée Notre-Dame des Victoires";"Loire";"4 Impasse Yves Delorme";"Privé"
"Saint-Etienne";"Elem";"ce.0422106l@ac-lyon.fr";"42000";"Ecole primaire privée Sainte Marie";"Loire";"9 Rue Du Jeu De L'Arc";"Privé"
"Bellegarde-en-Forez";"Elem";"ce.0422116x@ac-lyon.fr";"42210";"Ecole primaire Bourg";"Loire";"20 Place Des Combattants";"Public"
"Saint-Pierre-de-Boeuf";"Elem";"ce.0422119a@ac-lyon.fr";"42520";"Ecole primaire Bourg";"Loire";"5 Route De Chézenas";"Public"
"Saint-Etienne";"Elem";"ce.0422168d@ac-lyon.fr";"42100";"Ecole primaire privée Ste Blandine";"Loire";"7 Espace Christian Bail, Terrenoire";"Privé"
"Saint-Chamond";"Mater";"ce.0422183v@ac-lyon.fr";"42400";"Ecole maternelle Massenet Pasteur";"Loire";"11  Rue De Bretagne";"Public"
"Le Chambon-Feugerolles";"Elem";"ce.0422198l@ac-lyon.fr";"42500";"Ecole primaire Jaures-Rousseau";"Loire";"12 Rue Colonel Marey";"Public"
"Saint-Paul-en-Jarez";"Elem";"ce.0422239f@ac-lyon.fr";"42740";"Ecole privée Jeanne D'Arc";"Loire";"Place Du Suel";"Privé"
"Saint-Symphorien-de-Lay";"Elem";"ce.0422244l@ac-lyon.fr";"42470";"Ecole primaire rue des écoles";"Loire";"187 Rue Des Ecoles";"Public"
"Briennon";"Elem";"ce.0422246n@ac-lyon.fr";"42720";"Ecole primaire de Briennon";"Loire";"5 Place Du 19 Mars 1962";"Public"
"Saint-Georges-en-Couzan";"Elem";"ce.0422289k@ac-lyon.fr";"42990";"Ecole éléméntaire La Clé des Montagnes";"Loire";"Bourg";"Public"
"Saint-Etienne";"Elem";"ce.0422310h@ac-lyon.fr";"42000";"Ecole primaire privée Cours La Fontaine";"Loire";"23 Rue Flemming";"Privé"
"Violay";"Elem";"ce.0422312k@ac-lyon.fr";"42780";"Ecole prim. pr. Montessori Arc-en-Ciel";"Loire";"36 Rue Des Genets";"Privé"
"Mazeyrat-d'Allier";"Elem";"ce.0430155k@ac-clermont.fr";"43300";"Ecole Elémentaire";"Haute-Loire";"Le Bourg";"Public"
"Chassagnes";"Elem";"ce.0430175g@ac-clermont.fr";"43230";"Ecole Elémentaire";"Haute-Loire";"Le Bourg";"Public"
"Saint-Privat-du-Dragon";"Elem";"ce.0430197f@ac-clermont.fr";"43380";"Ecole Elémentaire";"Haute-Loire";"Le Bourg";"Public"
"Salzuit";"Elem";"ce.0430198g@ac-clermont.fr";"43230";"Ecole Elémentaire";"Haute-Loire";"3 Rue De L'Ecole";"Public"
"Le Puy-en-Velay";"Elem";"ce.0430211w@ac-clermont.fr";"43000";"Ecole Elémentaire";"Haute-Loire";"Place Michelet";"Public"
"Coubon";"Elem";"ce.0430311e@ac-clermont.fr";"43700";"Ecole Le Mont Maurice - ORZILHAC";"Haute-Loire";"37 Rue De La Faiencerie, Orzilhac";"Public"
"Loudes";"Elem";"ce.0430314h@ac-clermont.fr";"43320";"Ecole Elémentaire";"Haute-Loire";"Route De Collanges";"Public"
"Saint-Germain-Laprade";"Elem";"ce.0430327x@ac-clermont.fr";"43700";"Ecole Elémentaire";"Haute-Loire";"9 Rue Du Pont, Noustoulet";"Public"
"Monlet";"Elem";"ce.0430348v@ac-clermont.fr";"43270";"Ecole Elémentaire";"Haute-Loire";"Le Bourg";"Public"
"Vazeilles-Limandre";"Elem";"ce.0430356d@ac-clermont.fr";"43320";"Ecole Elémentaire";"Haute-Loire";"Le Bourg";"Public"
"Saint-Georges-Lagricol";"Elem";"ce.0430369t@ac-clermont.fr";"43500";"Ecole Elémentaire";"Haute-Loire";"Le Bourg";"Public"
"Aurec-sur-Loire";"Elem";"ce.0430380e@ac-clermont.fr";"43110";"Le Pré Vert";"Haute-Loire";"Rue Du 8 Mai 1945";"Public"
"Valprivas";"Elem";"ce.0430399a@ac-clermont.fr";"43210";"Ecole Elémentaire";"Haute-Loire";"Rue Des Ecoliers";"Public"
"Saint-André-de-Chalencon";"Elem";"ce.0430444z@ac-clermont.fr";"43130";"Ecole Elémentaire";"Haute-Loire";"Le Bourg";"Public"
"Blesle";"Elem";"ce.0430456m@ac-clermont.fr";"43450";"Ecole Elémentaire";"Haute-Loire";"Place Saint-Pierre";"Public"
"Cohade";"Elem";"ce.0430470c@ac-clermont.fr";"43100";"Ecole Elémentaire";"Haute-Loire";"Place Des Droits De L'Homme";"Public"
"Javaugues";"Elem";"ce.0430474g@ac-clermont.fr";"43100";"Ecole Elémentaire";"Haute-Loire";"Route De Chaniat";"Public"
"Villeneuve-d'Allier";"Elem";"ce.0430496f@ac-clermont.fr";"43380";"Ecole Elémentaire";"Haute-Loire";"Le Bourg";"Public"
"Sainte-Florine";"Elem";"ce.0430505r@ac-clermont.fr";"43250";"Ecole Elémentaire";"Haute-Loire";"Rue Catinot";"Public"
"Le Chambon-sur-Lignon";"Mater";"ce.0430514a@ac-clermont.fr";"43400";"Ecole Maternelle";"Haute-Loire";"Route Du Mazet";"Public"
"Dunières";"Elem";"ce.0430539c@ac-clermont.fr";"43220";"Ecole Elémentaire";"Haute-Loire";"1 Bis Rue Du Stade";"Public"
"Riotord";"Elem";"ce.0430541e@ac-clermont.fr";"43220";"Ecole Elémentaire";"Haute-Loire";"3 Rue Du Stade";"Public"
"Saint-Etienne-Lardeyrol";"Elem";"ce.0430566g@ac-clermont.fr";"43260";"Ecole Elémentaire";"Haute-Loire";"Le Bourg";"Public"
"Saint-Jeures";"Elem";"ce.0430586d@ac-clermont.fr";"43200";"Ecole Elémentaire";"Haute-Loire";"5 Rue Du Sabotier, Le Bourg";"Public"
"Lapte";"Elem";"ce.0430607b@ac-clermont.fr";"43200";"Ecole Elémentaire";"Haute-Loire";"Verne";"Public"
"Mazet-Saint-Voy";"Elem";"ce.0430667s@ac-clermont.fr";"43520";"Ecole Primaire";"Haute-Loire";"Le Bourg";"Public"
"Bains";"Elem";"ce.0430683j@ac-clermont.fr";"43370";"Ecole élémentaire privée Sainte Thérèse";"Haute-Loire";"215 Route De Sainte-Foy, Le Bourg";"Privé"
"Beaulieu";"Elem";"ce.0430686m@ac-clermont.fr";"43800";"Ecole élémentaire privée La croisée des chemins";"Haute-Loire";"Route Des Pra Maury";"Privé"
"Coubon";"Elem";"ce.0430701d@ac-clermont.fr";"43700";"Ecole élémentaire privée Les Primevères";"Haute-Loire";"Lieu-Dit Montée Des Mourgues, Volhac";"Privé"
"Dunières";"Elem";"ce.0430705h@ac-clermont.fr";"43220";"Ecole élémentaire privée Saint Joseph";"Haute-Loire";"6 Rue De Bellevue";"Privé"
"Grazac";"Elem";"ce.0430712r@ac-clermont.fr";"43200";"Ecole élémentaire privée Saint Joseph";"Haute-Loire";"Le Bourg";"Privé"
"Le Monastier-sur-Gazeille";"Elem";"ce.0430724d@ac-clermont.fr";"43150";"Ecole élémentaire privée Saint Dominique";"Haute-Loire";"14 Rue Langlade";"Privé"
"Montfaucon-en-Velay";"Elem";"ce.0430727g@ac-clermont.fr";"43290";"Ecole élémentaire privée Saint Joseph";"Haute-Loire";"Avenue De La Gare";"Privé"
"Brives-Charensac";"Elem";"ce.0430738u@ac-clermont.fr";"43700";"Ecole élémentaire privée La Chartreuse";"Haute-Loire";"9 Rue Du Pont De La Chartreuse";"Privé"
"Le Puy-en-Velay";"Elem";"ce.0430743z@ac-clermont.fr";"43000";"Ecole élémentaire privée Sainte Thérèse";"Haute-Loire";"21 Rue Jean Baudoin, Le Val Vert";"Privé"
"Rosières";"Elem";"ce.0430751h@ac-clermont.fr";"43800";"Ecole élémentaire privée Saint Joseph";"Haute-Loire";"Rue Villar San Costanzo";"Privé"
"Saint-Ferréol-d'Auroure";"Elem";"ce.0430754l@ac-clermont.fr";"43330";"Ecole élémentaire privée Saint Joseph";"Haute-Loire";"16 Rue De L'Ouest";"Privé"
"La Séauve-sur-Semène";"Elem";"ce.0430785v@ac-clermont.fr";"43140";"Ecole élémentaire privée Saint Joseph";"Haute-Loire";"7 Place De L'Eglise";"Privé"
"Vergezac";"Elem";"ce.0430794e@ac-clermont.fr";"43320";"Ecole élémentaire privée Saint Joseph";"Haute-Loire";"Le Bourg";"Privé"
"Vorey";"Elem";"ce.0430797h@ac-clermont.fr";"43800";"Ecole élémentaire privée Sainte Thérèse";"Haute-Loire";"Impasse Sainte-Thérèse";"Privé"
"Langeac";"Elem";"ce.0430805s@ac-clermont.fr";"43300";"Ecole Elémentaire";"Haute-Loire";"Rue De La République";"Public"
"Sainte-Sigolène";"Mater";"ce.0430864f@ac-clermont.fr";"43600";"Ecole Maternelle";"Haute-Loire";"Route De La Bâtie";"Public"
"Bas-en-Basset";"Mater";"ce.0430914k@ac-clermont.fr";"43210";"Ecole maternelle";"Haute-Loire";"1 Avenue De Vissaguet";"Public"
"Brives-Charensac";"Mater";"ce.0430972y@ac-clermont.fr";"43700";"LA MOUTEYRE";"Haute-Loire";"10 Rue Des Lilas";"Public"
"Le Puy-en-Velay";"Elem";"ce.0430975b@ac-clermont.fr";"43000";"Ecole élémentaire";"Haute-Loire";"35 Rue Henri Chas";"Public"
"Le Puy-en-Velay";"Elem";"ce.0430985m@ac-clermont.fr";"43000";"Ecole Elémentaire";"Haute-Loire";"Rue Saint-Flory, Guitard";"Public"
"Monistrol-sur-Loire";"Elem";"ce.0431001e@ac-clermont.fr";"43120";"Ecole Elémentaire";"Haute-Loire";"Rue Du Kersonnier";"Public"
"Brioude";"Elem";"ce.0431030l@ac-clermont.fr";"43100";"JULES FERRY";"Haute-Loire";"Rue Jules Ferry";"Public"
"Brioude";"Elem";"ce.0431031m@ac-clermont.fr";"43100";"BORIE DARLES";"Haute-Loire";"33 Rue De La Borie Darles";"Public"
"Retournac";"Elem";"colegram@lilo.org";"43130";"Ecole primaire privée Colegram Coucou Hibou";"Haute-Loire";"157 Route Des Chaumettes";"Privé"
"Chabeuil";"Elem";"ce.0260146t@ac-grenoble.fr";"26120";"Ecole publique Jérôme Cavalli";"Drôme";"31 Chemin Des Moissons, Parlanges";"Public"
"Cléon-d'Andran";"Elem";"ce.0260194v@ac-grenoble.fr";"26450";"Ecole publique Cléon d'Andran";"Drôme";"Place Olivier De Serres";"Public"
"Eurre";"Elem";"ce.0260234n@ac-grenoble.fr";"26400";"Ecole publique Eurre";"Drôme";"12 Chemin De La Fontaine Des Buis";"Public"
"Eymeux";"Elem";"ce.0260238t@ac-grenoble.fr";"26730";"Bernard Piras";"Drôme";"50 Rue Des Plumiers";"Public"
"Moras-en-Valloire";"Elem";"ce.0260279m@ac-grenoble.fr";"26210";"Ecole publique Moras en Valloire";"Drôme";"73 Rue Maurice Savin, Le Village";"Public"
"Parnans";"Elem";"ce.0260294d@ac-grenoble.fr";"26750";"La joyeuse école";"Drôme";"27 Place Du Marronnier";"Public"
"Pierrelatte";"Elem";"ce.0260307t@ac-grenoble.fr";"26700";"ECOLE PRIMAIRE CHARLES LOUIS DAUDEL";"Drôme";"Quartier Des Blâches";"Public"
"Réauville";"Elem";"ce.0260332v@ac-grenoble.fr";"26230";"Ecole publique Réauville";"Drôme";"4 Place De La Mairie";"Public"
"Rochefort-Samson";"Elem";"ce.0260342f@ac-grenoble.fr";"26300";"Ecole publique Rochefort Samson";"Drôme";"20 Passage De La Mairie, Le Village";"Public"
"Rochegude";"Elem";"ce.0260349n@ac-grenoble.fr";"26790";"Ecole primaire Simone Veil";"Drôme";"118 Cours Du Vieux Village";"Public"
"Saint-Donat-sur-l'Herbasse";"Elem";"ce.0260395n@ac-grenoble.fr";"26260";"Ecole publique Louis Aragon";"Drôme";"10 Place Anatole France";"Public"
"Saint-Maurice-sur-Eygues";"Elem";"ce.0260417m@ac-grenoble.fr";"26110";"Ecole primaire St Maurice sur Eygues";"Drôme";"21 Chemin De Visan";"Public"
"Saint-Nazaire-le-Désert";"Elem";"ce.0260422t@ac-grenoble.fr";"26340";"Ecole primaire St Nazaire le Désert";"Drôme";"40 Place De La Mairie";"Public"
"Saint-Rambert-d'Albon";"Elem";"ce.0260430b@ac-grenoble.fr";"26140";"Ecole primaire Coinaud";"Drôme";"18 Rue Bernard Labrosse";"Public"
"Saint-Restitut";"Elem";"ce.0260431c@ac-grenoble.fr";"26130";"Ecole primaire St Restitut";"Drôme";"3-5 Montée Des Remparts";"Public"
"Saint-Vincent-la-Commanderie";"Elem";"ce.0260445t@ac-grenoble.fr";"26300";"Ecole primaire";"Drôme";"5 Route Des Écoliers";"Public"
"Triors";"Elem";"ce.0260474z@ac-grenoble.fr";"26750";"Ecole primaire Triors";"Drôme";"Place De L'Europe";"Public"
"Valdrôme";"Elem";"ce.0260481g@ac-grenoble.fr";"26310";"Ecole primaire Valdrome";"Drôme";"19 Rue Haute";"Public"
"Valence";"Elem";"ce.0260483j@ac-grenoble.fr";"26000";"Ecole primaire Kergomard-Récamier";"Drôme";"6 Rue De L'Armée Belge";"Public"
"Vesc";"Elem";"ce.0260522b@ac-grenoble.fr";"26220";"Ecole primaire Vesc";"Drôme";"Le Village";"Public"
"Albon";"Elem";"ce.0260529j@ac-grenoble.fr";"26140";"Ecole primaire Louise Michel";"Drôme";"Rue Du Bancel";"Public"
"Albon";"Elem";"ce.0260531l@ac-grenoble.fr";"26140";"Ecole primaire";"Drôme";"Rue Franco Borga, St Martin Des Rosiers";"Public"
"Allan";"Elem";"ce.0260536s@ac-grenoble.fr";"26780";"Ecole primaire Allan";"Drôme";"Place De L'Ecole";"Public"
"La Baume-Cornillane";"Elem";"ce.0260568b@ac-grenoble.fr";"26120";"Ecole primaire La Baume Cornillane";"Drôme";"Le Village";"Public"
"La Baume-de-Transit";"Elem";"ce.0260569c@ac-grenoble.fr";"26790";"Ecole La Baume de Transit";"Drôme";"Lotissement Les Rouveyroles";"Public"
"Beauregard-Baret";"Elem";"ce.0260577l@ac-grenoble.fr";"26300";"Ecole  du Vercors";"Drôme";"50 D Rue Des Tilleuls, Meymans";"Public"
"Buis-les-Baronnies";"Mater";"ce.0260603p@ac-grenoble.fr";"26170";"Ecole maternelle";"Drôme";"10 Boulevard Henri Barbusse, 10  Bd Henri Barbusse";"Public"
"Livron-sur-Drôme";"Mater";"ce.0260610x@ac-grenoble.fr";"26250";"Ecole maternelle Frédéric Mistral";"Drôme";"2 Rue Des Nénuphars";"Public"
"Pierrelatte";"Mater";"ce.0260621j@ac-grenoble.fr";"26700";"Ecole maternelle Claux";"Drôme";"Avenue Joliot Curie";"Public"
"La Garde-Adhémar";"Elem";"ce.0260665g@ac-grenoble.fr";"26700";"Ecole élémentaire publique";"Drôme";"90 Place Saint Michel";"Public"
"Le Grand-Serre";"Elem";"ce.0260673r@ac-grenoble.fr";"26530";"Ecole  Le Grand Serre";"Drôme";"7 Grande Rue";"Public"
"Granges-les-Beaumont";"Elem";"ce.0260675t@ac-grenoble.fr";"26600";"Ecole Henri Machon";"Drôme";"70 Rue Henri Machon";"Public"
"Jaillans";"Elem";"ce.0260689h@ac-grenoble.fr";"26300";"Ecole François Eynard";"Drôme";"40 Rue De L'École";"Public"
"Lapeyrouse-Mornay";"Elem";"ce.0260694n@ac-grenoble.fr";"26210";"Ecole primaire de la Rotonde";"Drôme";"45 Place Jérome Cavalli";"Public"
"Menglon";"Elem";"ce.0260730c@ac-grenoble.fr";"26410";"Ecole  Menglon";"Drôme";"7 Place De La Mairie";"Public"
"Mercurol-Veaunes";"Elem";"ce.0260732e@ac-grenoble.fr";"26600";"Ecole  Mercurol";"Drôme";"890 Route Des Alpes, Le Village";"Public"
"Montbrison-sur-Lez";"Elem";"ce.0260750z@ac-grenoble.fr";"26770";"Ecole Montbrizon sur Lez";"Drôme";"154 Route, De Valreas";"Public"
"Montélimar";"Mater";"ce.0260793w@ac-grenoble.fr";"26200";"Ecole maternelle Les Champs";"Drôme";"23 Chemin De Ravaly";"Public"
"Tain-l'Hermitage";"Elem";"ce.0260812s@ac-grenoble.fr";"26600";"Ecole  primaire Notre-Dame de L'Hermitage";"Drôme";"18 Place De L'Eglise";"Privé"
"Bourg-lès-Valence";"Elem";"ce.0260858s@ac-grenoble.fr";"26500";"Ecole primaire publique Jean Moulin";"Drôme";"6 Avenue Jean Moulin";"Public"
"Malissard";"Mater";"ce.0260861v@ac-grenoble.fr";"26120";"Ecole maternelle";"Drôme";"Rue Des Ecoles";"Public"
"Tulette";"Elem";"ce.0260892d@ac-grenoble.fr";"26790";"Ecole publique Tulette";"Drôme";"90 Rue Du Château";"Public"
"Die";"Elem";"ce.0260908w@ac-grenoble.fr";"26150";"Ecole  privée Notre-Dame";"Drôme";"1  Place De L Horloge";"Privé"
"Donzère";"Elem";"ce.0260910y@ac-grenoble.fr";"26290";"Ecole  privée Sainte Marie";"Drôme";"115 Allée Fernand Pellegrin";"Privé"
"Etoile-sur-Rhône";"Elem";"ce.0260911z@ac-grenoble.fr";"26800";"Ecole privée Sainte Marthe";"Drôme";"58 Grande Rue, Bp 24";"Privé"
"Grane";"Elem";"ce.0260912a@ac-grenoble.fr";"26400";"Ecole  privée Notre-Dame";"Drôme";"34 Quai De Grenette";"Privé"
"Pierrelatte";"Elem";"ce.0260925p@ac-grenoble.fr";"26700";"Ecole privée Saint Michel";"Drôme";"4 Rue Victor Hugo";"Privé"
"Crest";"Mater";"ce.0260937c@ac-grenoble.fr";"26400";"Anne Pierjean";"Drôme";"Chemin Du Ruisseau";"Public"
"Bourg-lès-Valence";"Elem";"ce.0260952u@ac-grenoble.fr";"26500";"Ecole publique Armailler";"Drôme";"1080 Route De Châteauneuf";"Public"
