"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut"
"Quincey";"Elem";"ce.0700651c@ac-besancon.fr";"70000";"Ecole primaire";"Haute-Saône";"2 Rue Des Acacias";"Public"
"Fougerolles-Saint-Valbert";"Elem";"ce.0700870r@ac-besancon.fr";"70220";"Ecole primaire Les Fougères";"Haute-Saône";"Rue De Blanzey";"Public"
"Vesoul";"Elem";"ce.0700981l@ac-besancon.fr";"70000";"Ecole élémentaire du Boulevard";"Haute-Saône";"15 Boulevard Charles De Gaulle";"Public"
"Vesoul";"Elem";"ce.0701112d@ac-besancon.fr";"70000";"Ecole élémentaire Repes Sud";"Haute-Saône";"Avenue Des Repes";"Public"
"Polaincourt-et-Clairefontaine";"Elem";"ce.0700580a@ac-besancon.fr";"70210";"Ecole élémentaire";"Haute-Saône";"4 Rue Léon Graves";"Public"
"Port-sur-Saône";"Elem";"ce.0701027l@ac-besancon.fr";"70170";"Ecole primaire";"Haute-Saône";"5 Rue De Remaucourt";"Public"
"Hauts de Bienne";"Elem";"notredameec.morez@scolafc.org";"39400";"Ecole primaire privée Notre-Dame";"Jura";"1  Place Notre Dame";"Privé"
"Baume-les-Dames";"Mater";"ce.0252031x@ac-besancon.fr";"25110";"EM des Monts et vallées";"Doubs";"7 Rue De Mi-Cour (Bis)";"Public"
"Orchamps-Vennes";"Elem";"ce.0250747b@ac-besancon.fr";"25390";"Ecole élémentaire";"Doubs";"1  Place Saint Pierre";"Public"
"Pont-de-Roide-Vermondans";"Elem";"ce.0250797f@ac-besancon.fr";"25150";"Ecole élémentaire Château Herr";"Doubs";"14 Rue Du Général Herr";"Public"
"Vaire";"Elem";"ce.0250912f@ac-besancon.fr";"25220";"Ecole primaire";"Doubs";"2 Rue Du Chaney, Vaire-Le-Grand";"Public"
"Besançon";"Elem";"ce.0251173p@ac-besancon.fr";"25000";"Ecole primaire privée Notre-Dame";"Doubs";"30 Rue De La Grange Du Collège";"Privé"
"Montécheroux";"Elem";"ce.0251224v@ac-besancon.fr";"25190";"Ecole primaire";"Doubs";"8 Rue De La Pâle";"Public"
"Archelange";"Elem";"ce.0390625t@ac-besancon.fr";"39290";"Ecole primaire";"Jura";"5 Rue Chenevières";"Public"
"Menotey";"Elem";"ce.0390925u@ac-besancon.fr";"39290";"Ecole primaire";"Jura";"Rue Du Baco";"Public"
"Autechaux";"Elem";"ce.0250146y@ac-besancon.fr";"25110";"Ecole primaire";"Doubs";"4 Rue Des Ecoles";"Public"
"Epeugney";"Elem";"ce.0250447a@ac-besancon.fr";"25290";"Ecole primaire";"Doubs";"16 Rue De L'Eglise";"Public"
"Etouvans";"Elem";"ce.0250451e@ac-besancon.fr";"25260";"Ecole primaire";"Doubs";"13 Bis Rue Des Ecoles";"Public"
"Labergement-Sainte-Marie";"Elem";"ce.0250585a@ac-besancon.fr";"25160";"Ecole primaire intercommunale des Deux Lacs";"Doubs";"8 Rue Du Lac";"Public"
"Bavilliers";"Elem";"ce.0900326r@ac-besancon.fr";"90800";"Ecole élémentaire Maurice Henry";"Territoire de Belfort";"6 Rue Des Ecoles";"Public"
"Belfort";"Elem";"ce.0900370n@ac-besancon.fr";"90000";"Ecole élémentaire Saint-Exupéry";"Territoire de Belfort";"37 Rue De La Paix";"Public"
"Andelnans";"Elem";"ce.0900400w@ac-besancon.fr";"90400";"Ecole primaire";"Territoire de Belfort";"Hameau De L'Assise";"Public"
"Sampans";"Elem";"ce.0390380b@ac-besancon.fr";"39100";"Ecole primaire du Mont Joly";"Jura";"1 Route De Dijon";"Public"
"Bletterans";"Elem";"ce.0390512v@ac-besancon.fr";"39140";"Ecole élémentaire BLETTERANS";"Jura";"37 Rue Des Granges";"Public"
"Chaumergy";"Elem";"ce.0390526k@ac-besancon.fr";"39230";"Ecole primaire";"Jura";"2 Place Du Carrouge";"Public"
"Aumont";"Elem";"ce.0390582w@ac-besancon.fr";"39800";"Ecole primaire";"Jura";"3 Rue Des Ecoles";"Public"
"Dole";"Elem";"ecolesainteursule@collegemontroland.com";"39100";"Ecole primaire privée Sainte Ursule";"Jura";"55 Boulevard Wilson, Bp 448";"Privé"
"Champagnole";"Mater";"ce.0390929y@ac-besancon.fr";"39300";"Ecole maternelle Valentenouze";"Jura";"3 Rue André Malraux";"Public"
"L'Etoile";"Mater";"ce.0391095d@ac-besancon.fr";"39570";"Ecole maternelle";"Jura";"105 Rue Chevaliere";"Public"
"Anost";"Elem";"ce.0710677a@ac-dijon.fr";"71550";"Ecole primaire";"Saône-et-Loire";"35 Grand Rue Des Galvachers, Le Bourg";"Public"
"Verdun-Ciel";"Mater";"ce.0711308l@ac-dijon.fr";"71350";"Ecole maternelle";"Saône-et-Loire";"4 Quai Du Doubs";"Public"
"Lézinnes";"Elem";"ce.0890687n@ac-dijon.fr";"89160";"Ecole primaire";"Yonne";"4 Place De La Mairie";"Public"
"Les Clérimois";"Elem";"ce.0890706j@ac-dijon.fr";"89190";"Ecole élémentaire";"Yonne";"Grande Rue";"Public"
"Thorigny-sur-Oreuse";"Elem";"ce.0890717w@ac-dijon.fr";"89260";"Ecole primaire";"Yonne";"24 Rue De La Division Leclerc";"Public"
"Villiers-Louis";"Elem";"ce.0890721a@ac-dijon.fr";"89320";"Ecole primaire publique";"Yonne";"18 Grande Rue";"Public"
"Villeneuve-sur-Yonne";"Mater";"ce.0890735r@ac-dijon.fr";"89500";"Ecole maternelle de la Tour";"Yonne";"Rue Saint Jean";"Public"
"Les Ormes";"Elem";"ce.0890748e@ac-dijon.fr";"89110";"Ecole élémentaire";"Yonne";"6 Rue De L'Ecole";"Public"
"Champcevrais";"Mater";"ce.0890762v@ac-dijon.fr";"89220";"Ecole maternelle";"Yonne";"Place Henri Dunant";"Public"
"Brienon-sur-Armançon";"Elem";"ce.0890798j@ac-dijon.fr";"89210";"Ecole primaire privée Saint Loup";"Yonne";"19 Rue Joséphine Normand";"Privé"
"Villeneuve-sur-Yonne";"Elem";"ce.0890805s@ac-dijon.fr";"89500";"Ecole primaire privée Saint Louis";"Yonne";"7 Rue Du Bief";"Privé"
"Joigny";"Elem";"ce.0890811y@ac-dijon.fr";"89300";"Ecole primaire privée Sainte Thérèse";"Yonne";"33 Boulevard Du Nord";"Privé"
"Auxerre";"Elem";"ce.0890815c@ac-dijon.fr";"89000";"Ecole primaire privée Sainte Marie";"Yonne";"14 Rue De La Fraternité";"Privé"
"Sens";"Mater";"ce.0890827r@ac-dijon.fr";"89100";"Ecole maternelle des Beaumonts";"Yonne";"2 Rue Des Beaumonts";"Public"
"Villeneuve-l'Archevêque";"Elem";"ce.0890883b@ac-dijon.fr";"89190";"Ecole élémentaire";"Yonne";"Avenue Kirchberg";"Public"
"Paron";"Elem";"ce.0890884c@ac-dijon.fr";"89100";"Ecole élémentaire Pierre Curie";"Yonne";"6 Rue Saint-Bond";"Public"
"Soucy";"Elem";"ce.0890886e@ac-dijon.fr";"89100";"Ecole élémentaire";"Yonne";"Rue Victor Guichard";"Public"
"Ligny-le-Châtel";"Elem";"ce.0890887f@ac-dijon.fr";"89144";"Ecole primaire";"Yonne";"10 Rue Guy Dupas";"Public"
"Beaumont";"Elem";"ce.0890893m@ac-dijon.fr";"89250";"Ecole primaire Marcel Dulong";"Yonne";"2 Bis Place Pierre Boussageon";"Public"
"Montillot";"Elem";"ce.0890926y@ac-dijon.fr";"89660";"Ecole PRIMAIRE";"Yonne";"11 Rue Des Framboisiers";"Public"
"Bléneau";"Elem";"ce.0890929b@ac-dijon.fr";"89220";"Ecole primaire";"Yonne";"3 Avenue De Bourgogne";"Public"
"Deux Rivières";"Elem";"ce.0890944t@ac-dijon.fr";"89460";"ECOLE PRIMAIRE PUBLIQUE";"Yonne";"9 Rue D'Orléans, Cravant";"Public"
"Vermenton";"Mater";"ce.0890947w@ac-dijon.fr";"89270";"Ecole maternelle";"Yonne";"Rue Paul Bert";"Public"
"Coulanges-la-Vineuse";"Elem";"ce.0890966s@ac-dijon.fr";"89580";"Ecole élémentaire";"Yonne";"15 Rue Joyeuse";"Public"
"Monéteau";"Mater";"ce.0890981h@ac-dijon.fr";"89470";"Ecole maternelle La commanderie";"Yonne";"3 Avenue De La Seiglée";"Public"
"Sens";"Mater";"ce.0890982j@ac-dijon.fr";"89100";"Ecole maternelle Pierre Larousse";"Yonne";"Rue Edmond Michelet";"Public"
"Sens";"Mater";"ce.0891040x@ac-dijon.fr";"89100";"Ecole maternelle Marie Noël";"Yonne";"2 Rue De Cantorbery";"Public"
"Charbuy";"Mater";"ce.0891064y@ac-dijon.fr";"89113";"Ecole maternelle";"Yonne";"10 Rue Des Ecoles";"Public"
"Paron";"Elem";"ce.0891101n@ac-dijon.fr";"89100";"Ecole primaire Paul Bert";"Yonne";"63 Rue Paul Bert";"Public"
"Montholon";"Elem";"ce.0891130v@ac-dijon.fr";"89110";"Ecole primaire";"Yonne";"52 Rue Du Milieu, Villiers-Sur-Tholon";"Public"
"Paron";"Mater";"ce.0891151t@ac-dijon.fr";"89100";"Ecole maternelle Calmette";"Yonne";"3 Rue Des Cerisiers";"Public"
"Lixy";"Elem";"ce.0891195r@ac-dijon.fr";"89140";"Ecole élémentaire";"Yonne";"1 Place De La Mairie";"Public"
"Rousson";"Mater";"ce.0891224x@ac-dijon.fr";"89500";"Ecole maternelle";"Yonne";"Rue Du Moulin";"Public"
"Auxerre";"Elem";"ce.0891240p@ac-dijon.fr";"89000";"Ecole primaire les Rosoirs";"Yonne";"4 Allée Jules Verne";"Public"
"Pontigny";"Mater";"ce.0891265s@ac-dijon.fr";"89230";"Ecole maternelle";"Yonne";"4 Avenue De L'Abbaye";"Public"
"Sens";"Elem";"ce.0891269w@ac-dijon.fr";"89100";"Ecole élémentaire Jules ferry";"Yonne";"1  Rue Pierre Le Vif";"Public"
"Villechétive";"Mater";"36villechetive@ecolothe.net";"89320";"Ecol'Othe";"Yonne";"2 Rue De La Verdine";"Privé"
"Rougemont-le-Château";"Elem";"ce.0900049p@ac-besancon.fr";"90110";"Ecole élémentaire";"Territoire de Belfort";"10 Rue Jean Moulin";"Public"
"Phaffans";"Elem";"ce.0900060b@ac-besancon.fr";"90150";"Ecole élémentaire";"Territoire de Belfort";"Rue De La Mairie";"Public"
"Petitmagny";"Elem";"ce.0900061c@ac-besancon.fr";"90170";"Ecole élémentaire";"Territoire de Belfort";"104 Bis Rue De La Brosse";"Public"
"Pérouse";"Elem";"ce.0900065g@ac-besancon.fr";"90160";"Ecole primaire";"Territoire de Belfort";"50 Grande Rue Grande Rue";"Public"
"Larivière";"Elem";"ce.0900087f@ac-besancon.fr";"90150";"Ecole primaire";"Territoire de Belfort";"1Bis Rue Chemin Des Iles";"Public"
"Lachapelle-sous-Chaux";"Elem";"ce.0900102x@ac-besancon.fr";"90300";"Ecole élémentaire";"Territoire de Belfort";"1 Rue Des Vosges";"Public"
"Eloie";"Elem";"ce.0900156f@ac-besancon.fr";"90300";"Ecole primaire";"Territoire de Belfort";"33 Grande Rue";"Public"
"Beaucourt";"Elem";"ce.0900176c@ac-besancon.fr";"90500";"Ecole élémentaire F. Bolle";"Territoire de Belfort";"17 Rue Alfred Péchin";"Public"
"Chavannes-les-Grands";"Elem";"ce.0900195y@ac-besancon.fr";"90100";"Ecole élémentaire";"Territoire de Belfort";"1 Rue De L'Eglise";"Public"
"Grandvillars";"Elem";"fanny.combocollin@scolafc.org";"90600";"Ecole primaire privée Saint-Martin";"Territoire de Belfort";"2 Rue Kléber";"Privé"
"Grosne";"Elem";"ce.0900315d@ac-besancon.fr";"90100";"Ecole élémentaire";"Territoire de Belfort";"Le Bourg - Cidex 448";"Public"
"Grandvillars";"Elem";"ce.0900337c@ac-besancon.fr";"90600";"Ecole élémentaire";"Territoire de Belfort";"5 Rue Du Greffe";"Public"
"Belfort";"Elem";"ce.0900371p@ac-besancon.fr";"90000";"Ecole élémentaire René Rucklin";"Territoire de Belfort";"2 Rue Louis Braille";"Public"
"Méziré";"Elem";"ce.0900372r@ac-besancon.fr";"90120";"Ecole élémentaire";"Territoire de Belfort";"Rue De La Forge";"Public"
"Delle";"Elem";"ce.0900373s@ac-besancon.fr";"90100";"Ecole primaire L. Michel";"Territoire de Belfort";"2 Rue De La Voinaie";"Public"
"Belfort";"Elem";"ce.0900379y@ac-besancon.fr";"90000";"Ecole élémentaire Edouard Lévy-Grunwald";"Territoire de Belfort";"10 Rue Jules Siegfried";"Public"
"Belfort";"Elem";"ce.0900386f@ac-besancon.fr";"90000";"Ecole élementaire Hubert Metzger";"Territoire de Belfort";"Rue Cuvier";"Public"
"Lacrost";"Elem";"ce.0711407u@ac-dijon.fr";"71700";"Ecole primaire";"Saône-et-Loire";"Impasse Des Ecoles";"Public"
"Lugny";"Elem";"ce.0711470m@ac-dijon.fr";"71260";"Ecole primaire";"Saône-et-Loire";"2 Rue De L'Abreuvoir";"Public"
"Toulon-sur-Arroux";"Elem";"ce.0711497s@ac-dijon.fr";"71320";"Ecole primaire";"Saône-et-Loire";"Place Claude Burgat";"Public"
"Saint-Usuge";"Elem";"ce.0711504z@ac-dijon.fr";"71500";"Ecole primaire Les acacias";"Saône-et-Loire";"1 Place Julien Duriez";"Public"
"Montcenis";"Elem";"ce.0711543s@ac-dijon.fr";"71710";"Ecole primaire du Vieux Château";"Saône-et-Loire";"Rue Du Champ De Foire";"Public"
"Simandre";"Elem";"ce.0711549y@ac-dijon.fr";"71290";"Ecole primaire";"Saône-et-Loire";"20 Route Des Ecoles";"Public"
"Sornay";"Elem";"ce.0711550z@ac-dijon.fr";"71500";"Ecole primaire";"Saône-et-Loire";"273 Rue De La Mare Au Prêtre";"Public"
"Iguerande";"Elem";"ce.0711613t@ac-dijon.fr";"71340";"Ecole primaire";"Saône-et-Loire";"247 Rue De L'Église";"Public"
"Saint-Bonnet-de-Joux";"Elem";"ce.0711617x@ac-dijon.fr";"71220";"Ecole primaire";"Saône-et-Loire";"42 Route De Charolles";"Public"
"Virey-le-Grand";"Mater";"ce.0711653l@ac-dijon.fr";"71530";"Ecole maternelle";"Saône-et-Loire";"108  Route De Chalon";"Public"
"Varennes-lès-Mâcon";"Elem";"ce.0711683u@ac-dijon.fr";"71000";"Ecole primaire Marcel Large";"Saône-et-Loire";"138 Rue Cadot Laborier";"Public"
"Paray-le-Monial";"Mater";"ce.0711697j@ac-dijon.fr";"71600";"Ecole maternelle Bellevue";"Saône-et-Loire";"40 Rue De Bellevue";"Public"
"Saint-Vallier";"Elem";"ce.0711766j@ac-dijon.fr";"71230";"Ecole primaire Marie Curie";"Saône-et-Loire";"Rue Sobieski, Les Gautherets";"Public"
"Blanzy";"Mater";"ce.0711796s@ac-dijon.fr";"71450";"Ecole maternelle La charbonnière-Jean Régnier";"Saône-et-Loire";"23 Rue René Cassin";"Public"
"Sommant";"Mater";"ce.0711798u@ac-dijon.fr";"71540";"Ecole maternelle";"Saône-et-Loire";"7 Route Des Morvandelles, Le Bourg";"Public"
"Martigny-le-Comte";"Elem";"ce.0711806c@ac-dijon.fr";"71220";"Ecole primaire";"Saône-et-Loire";"39 Rue De L'Ecole, Le Bourg";"Public"
"Mâcon";"Elem";"ce.0711807d@ac-dijon.fr";"71000";"Ecole primaire Arc-en-ciel";"Saône-et-Loire";"24 Rue Pillet";"Public"
"Granges";"Mater";"ce.0711840p@ac-dijon.fr";"71390";"LES AUBEPINES";"Saône-et-Loire";"8 Rue Des Arenes, Les Curles";"Public"
"Châtenoy-le-Royal";"Elem";"ce.0711843t@ac-dijon.fr";"71880";"BERLIOZ";"Saône-et-Loire";"20 Place Berlioz";"Public"
"La Chapelle-Saint-Sauveur";"Elem";"ce.0711861m@ac-dijon.fr";"71310";"ECOLE PRIMAIRE PUBLIQUE";"Saône-et-Loire";"109  Route De Pierre";"Public"
"Digoin";"Mater";"ce.0711874b@ac-dijon.fr";"71160";"CENTRE";"Saône-et-Loire";"16 Rue Guilleminot";"Public"
"Montceau-les-Mines";"Mater";"ce.0711879g@ac-dijon.fr";"71300";"ECOLE MATERNELLE JEAN MICHEL FOLON";"Saône-et-Loire";"4 Rue De Strasbourg";"Public"
"Palinges";"Elem";"ce.0711890u@ac-dijon.fr";"71430";"ECOLE PRIMAIRE LES PASTELS";"Saône-et-Loire";"2 Rue De L'Eglise";"Public"
"Mellecey";"Elem";"ce.0711903h@ac-dijon.fr";"71640";"ECOLE PRIMAIRE PUBLIQUE";"Saône-et-Loire";"1314 Rue Du Petit Puits";"Public"
"Chalon-sur-Saône";"Elem";"ce.0711918z@ac-dijon.fr";"71100";"Ecole primaire Pauline Kergomard";"Saône-et-Loire";"1 Rue Roger Lagrange";"Public"
"Bona";"Elem";"ce.0580102w@ac-dijon.fr";"58330";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Devay";"Elem";"ce.0580119p@ac-dijon.fr";"58300";"Ecole primaire";"Nièvre";"Rue Des Sarrasins";"Public"
"Dommartin";"Elem";"ce.0580121s@ac-dijon.fr";"58120";"Ecole élémentaire publique";"Nièvre";"Le Bourg";"Public"
"Druy-Parigny";"Mater";"ce.0580122t@ac-dijon.fr";"58160";"Ecole maternelle";"Nièvre";"Le Bourg";"Public"
"La Machine";"Elem";"ce.0580132d@ac-dijon.fr";"58260";"Ecole élémentaire Albert Camus";"Nièvre";"Rue Maurice Perceau";"Public"
"Montreuillon";"Elem";"ce.0580153b@ac-dijon.fr";"58800";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Moulins-Engilbert";"Elem";"ce.0580155d@ac-dijon.fr";"58290";"Ecole primaire";"Nièvre";"Avenue De La Gare";"Public"
"Clamecy";"Elem";"ce.0580227g@ac-dijon.fr";"58500";"Ecole primaire";"Nièvre";"Chemin De La Tambourinette, Ferme Blanche";"Public"
"Gâcogne";"Mater";"ce.0580246c@ac-dijon.fr";"58140";"Ecole maternelle";"Nièvre";"Le Bourg";"Public"
"Tannay";"Elem";"ce.0580298j@ac-dijon.fr";"58190";"Ecole primaire";"Nièvre";"21 Rue Emile Regnault, Le Bourg";"Public"
"Nevers";"Elem";"ce.0580328s@ac-dijon.fr";"58000";"Ecole élémentaire La barre La Manutention";"Nièvre";"Place Chameane";"Public"
"Nevers";"Elem";"ce.0580333x@ac-dijon.fr";"58000";"Ecole élémentaire Lucette Sallé";"Nièvre";"5 Ter Boulevard Hugo";"Public"
"Cercy-la-Tour";"Mater";"ce.0580364f@ac-dijon.fr";"58340";"Ecole maternelle publique";"Nièvre";"17 Rue Des Ecoles";"Public"
"Lormes";"Mater";"ce.0580367j@ac-dijon.fr";"58140";"Ecole maternelle";"Nièvre";"Rue Henri Bachelin";"Public"
"Bouhy";"Elem";"ce.0580393m@ac-dijon.fr";"58310";"Ecole primaire";"Nièvre";"6 Rue De La Puisaye";"Public"
"Chaulgnes";"Elem";"ce.0580402x@ac-dijon.fr";"58400";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Cosne-Cours-sur-Loire";"Elem";"ce.0580407c@ac-dijon.fr";"58200";"Ecole primaire Paul Doumer";"Nièvre";"5 Rue Lamartine";"Public"
"Parigny-les-Vaux";"Elem";"ce.0580443s@ac-dijon.fr";"58320";"Ecole primaire";"Nièvre";"Le Bourg";"Public"
"Raveau";"Elem";"ce.0580454d@ac-dijon.fr";"58400";"Ecole primaire";"Nièvre";"Le Bourg";"Public"
"Saint-Amand-en-Puisaye";"Elem";"ce.0580459j@ac-dijon.fr";"58310";"Ecole primaire";"Nièvre";"4 Rue Des Ecoles";"Public"
"Tronsanges";"Elem";"ce.0580472y@ac-dijon.fr";"58400";"Ecole primaire";"Nièvre";"Le Bourg";"Public"
"Varennes-Vauzelles";"Elem";"ce.0580479f@ac-dijon.fr";"58640";"Ecole élémentaire Romain Rolland";"Nièvre";"59 Rue Louis Bodin";"Public"
"Chevenon";"Elem";"ce.0580489s@ac-dijon.fr";"58160";"Ecole primaire";"Nièvre";"Le Bourg";"Public"
"Fourchambault";"Elem";"ce.0580505j@ac-dijon.fr";"58600";"GROUPE SCOLAIRE PUBLIC DE FOURCHAMBAULT";"Nièvre";"1  Rue Romain Rolland";"Public"
"Nevers";"Elem";"ce.0580561v@ac-dijon.fr";"58000";"Ecole primaire privée Sainte Bernadette";"Nièvre";"22 Rue Jeanne D'Arc";"Privé"
"Corbigny";"Elem";"ce.0580562w@ac-dijon.fr";"58800";"Ecole primaire privée Saint Léonard";"Nièvre";"5 Rue De Vézelay";"Privé"
"Varennes-Vauzelles";"Mater";"ce.0580631w@ac-dijon.fr";"58640";"Ecole maternelle Pauline Kergomard";"Nièvre";"29 Rue Jacques Duclos";"Public"
"Varennes-Vauzelles";"Elem";"ce.0580632x@ac-dijon.fr";"58640";"Ecole primaire";"Nièvre";"46 Rue Du Bourg, Au Bourg";"Public"
"Saincaize-Meauce";"Elem";"ce.0580636b@ac-dijon.fr";"58470";"Ecole élémentaire";"Nièvre";"La Gare";"Public"
"Marzy";"Mater";"ce.0580638d@ac-dijon.fr";"58180";"Ecole maternelle";"Nièvre";"Allée Des Loisirs";"Public"
"Cervon";"Elem";"ce.0580644k@ac-dijon.fr";"58800";"Ecole primaire";"Nièvre";"1 Rue Du Four Banal, Le Bourg";"Public"
"Coulanges-lès-Nevers";"Elem";"ce.0580645l@ac-dijon.fr";"58660";"Ecole élémentaire André Malraux";"Nièvre";"Boulevard Beauregard";"Public"
"Nevers";"Elem";"ce.0580654w@ac-dijon.fr";"58000";"Ecole primaire Alix Marquet";"Nièvre";"44 Bis Rue De Vauzelles";"Public"
"Nevers";"Elem";"ce.0580716n@ac-dijon.fr";"58000";"Ecole élémentaire André Cloix groupe B";"Nièvre";"15 Rue Albert Morlon";"Public"
"Chaulgnes";"Mater";"ce.0580730d@ac-dijon.fr";"58400";"Ecole maternelle";"Nièvre";"Le Bourg";"Public"
"Decize";"Elem";"ce.0580747x@ac-dijon.fr";"58300";"Ecole primaire René Cassin";"Nièvre";"140 Bis Avenue Verdun";"Public"
"Nuars";"Elem";"ce.0580754e@ac-dijon.fr";"58190";"Ecole élémentaire publique";"Nièvre";"Le Bourg";"Public"
"Narcy";"Mater";"ce.0580755f@ac-dijon.fr";"58400";"Ecole primaire";"Nièvre";"10 Grande Rue";"Public"
"Adelans-et-le-Val-de-Bithaine";"Elem";"ce.0700088r@ac-besancon.fr";"70200";"Ecole élémentaire";"Haute-Saône";"Rue Du 17 Septembre 1944, Adelans Et Le Val De Bit";"Public"
"Apremont";"Elem";"ce.0700115v@ac-besancon.fr";"70100";"POLE EDUCATIF";"Haute-Saône";"12 Rue Xavier De Montépin";"Public"
"Bouhans-lès-Lure";"Mater";"ce.0700170e@ac-besancon.fr";"70200";"ECOLE PRIMAIRE PUBLIQUE";"Haute-Saône";"10 Grande Rue";"Public"
"Boult";"Elem";"ce.0700174j@ac-besancon.fr";"70190";"POLE EDUCATIF DES BOBUCHOTS";"Haute-Saône";"Chemin Du Thioulots";"Public"
"Charcenne";"Elem";"ce.0700228t@ac-besancon.fr";"70700";"Ecole primaire";"Haute-Saône";"Grande Rue";"Public"
"Chassey-lès-Montbozon";"Mater";"ce.0700236b@ac-besancon.fr";"70230";"Ecole maternelle";"Haute-Saône";"5 Rue Bonnal";"Public"
"Ternuay-Melay-et-Saint-Hilaire";"Elem";"ce.0700285e@ac-besancon.fr";"70270";"Ecole primaire du Centre";"Haute-Saône";"9 Rue Tram, Ternuay Melay Et St Hila";"Public"
"Essertenne-et-Cecey";"Elem";"ce.0700373a@ac-besancon.fr";"70100";"Ecole élémentaire";"Haute-Saône";"2 Rue De Dijon";"Public"
"Frahier-et-Chatebier";"Elem";"ce.0700411s@ac-besancon.fr";"70400";"Ecole primaire";"Haute-Saône";"2 Place De La Mairie";"Public"
"Franchevelle";"Elem";"ce.0700414v@ac-besancon.fr";"70200";"POLE EDUCATIF";"Haute-Saône";"Rue Du Marquis De Mailly";"Public"
"Frotey-lès-Vesoul";"Elem";"ce.0700436u@ac-besancon.fr";"70000";"Ecole élémentaire du Village";"Haute-Saône";"Rue Marcel Rozard";"Public"
"Grandvelle-et-le-Perrenot";"Elem";"ce.0700450j@ac-besancon.fr";"70190";"ECOLE ELEMENTAIRE PUBLIQUE";"Haute-Saône";"14 Rue Nicolas Perrenot";"Public"
"Gray-la-Ville";"Elem";"ce.0700460v@ac-besancon.fr";"70100";"Ecole élémentaire";"Haute-Saône";"14 Rue De L'Eglise";"Public"
"Héricourt";"Elem";"ce.0700469e@ac-besancon.fr";"70400";"Ecole élémentaire Robert Ploye";"Haute-Saône";"28 Avenue Léon Blum";"Public"
"Loulans-Verchamp";"Elem";"ce.0700504t@ac-besancon.fr";"70230";"POLE EDUCATIF";"Haute-Saône";"Rue Du Stade";"Public"
"Lure";"Mater";"ce.0700510z@ac-besancon.fr";"70200";"Ecole maternelle La Pologne";"Haute-Saône";"Rue Jules Ferry";"Public"
"Noroy-le-Bourg";"Elem";"ce.0700553w@ac-besancon.fr";"70000";"Pôle éducatif  l'Ecole des Champs";"Haute-Saône";"Grande Rue";"Public"
"Saulnot";"Elem";"ce.0700708p@ac-besancon.fr";"70400";"POLE EDUCATIF";"Haute-Saône";"16 Rue Arcey";"Public"
"Luxeuil-les-Bains";"Elem";"ce.0700812c@ac-besancon.fr";"70300";"Ecole primaire privée Saint Vincent";"Haute-Saône";"7 Rue Jouffroy";"Privé"
"Aillevillers-et-Lyaumont";"Elem";"ce.0700821m@ac-besancon.fr";"70320";"Ecole primaire";"Haute-Saône";"3 Place Bolle";"Public"
"Champagney";"Elem";"ce.0700865k@ac-besancon.fr";"70290";"Ecole élémentaire du Centre";"Haute-Saône";"Place Charles De Gaulle";"Public"
"Navenne";"Elem";"ce.0700886h@ac-besancon.fr";"70000";"Ecole élémentaire";"Haute-Saône";"Place De La Mairie";"Public"
"Navenne";"Mater";"ce.0700892p@ac-besancon.fr";"70000";"Ecole maternelle";"Haute-Saône";"3 Rue De La Liberté";"Public"
"Echenoz-la-Méline";"Mater";"ce.0700931g@ac-besancon.fr";"70000";"Ecole maternelle du Village";"Haute-Saône";"6 Rue De La Flandrière";"Public"
"Conflans-sur-Lanterne";"Elem";"ce.0700985r@ac-besancon.fr";"70800";"Ecole primaire";"Haute-Saône";"16 Rue Jules Ferry";"Public"
"Saint-Germain";"Elem";"ce.0701005m@ac-besancon.fr";"70200";"POLE EDUCATIF";"Haute-Saône";"4 Rue Du Tacot";"Public"
"Esprels";"Elem";"ce.0701015y@ac-besancon.fr";"70110";"Ecole primaire  Bernard Clavel";"Haute-Saône";"2 Rue De Vesoul";"Public"
"Chalon-sur-Saône";"Mater";"ce.0710163s@ac-dijon.fr";"71100";"Ecole maternelle Romain Rolland";"Saône-et-Loire";"62 Avenue De L'Aubépin";"Public"
"Givry";"Mater";"ce.0710185r@ac-dijon.fr";"71640";"ECOLE MATERNELLE PUBLIQUE";"Saône-et-Loire";"14 Rue Leocadie Czyz";"Public"
"Mâcon";"Mater";"ce.0710190w@ac-dijon.fr";"71000";"Ecole maternelle Bréart";"Saône-et-Loire";"138 Rue Des 9 Clés";"Public"
"Mâcon";"Mater";"ce.0710194a@ac-dijon.fr";"71000";"Ecole maternelle";"Saône-et-Loire";"1  Rue Claude Roberjot";"Public"
"Montceau-les-Mines";"Mater";"ce.0710200g@ac-dijon.fr";"71300";"Ecole maternelle Niki de Saint-Phalle";"Saône-et-Loire";"6 Rue Pierre Garnier";"Public"
"Sennecey-le-Grand";"Elem";"ce.0710215y@ac-dijon.fr";"71240";"Ecole primaire";"Saône-et-Loire";"13 Rue Sorbiers";"Public"
"Senozan";"Elem";"ce.0710232s@ac-dijon.fr";"71260";"Ecole primaire";"Saône-et-Loire";"28 Rue Du Stade";"Public"
